Source,Target,Type,Weight
2431,10379,Undirected,1
2431,10546,Undirected,1
2431,10558,Undirected,1
2431,10539,Undirected,1
2383,10635,Undirected,1
2383,10286,Undirected,1
1544,10207,Undirected,1
1544,10209,Undirected,1
1544,10208,Undirected,1
3221,10151,Undirected,1
1211,10007,Undirected,1
253,10212,Undirected,1
253,10204,Undirected,1
478,10009,Undirected,1
478,10581,Undirected,1
549,10092,Undirected,1
549,10004,Undirected,1
549,10234,Undirected,1
8,10595,Undirected,1
242,10463,Undirected,1
242,10464,Undirected,1
2349,10300,Undirected,1
151,10191,Undirected,1
1261,10432,Undirected,1
1261,10288,Undirected,1
1261,10520,Undirected,1
993,10501,Undirected,1
993,10520,Undirected,1
993,10142,Undirected,1
1600,10485,Undirected,1
1723,10119,Undirected,1
1723,10120,Undirected,1
1723,10061,Undirected,1
1723,10062,Undirected,1
1723,10060,Undirected,1
1481,10313,Undirected,1
3102,10719,Undirected,1
322,10313,Undirected,1
2318,10007,Undirected,1
1287,10367,Undirected,1
1399,10158,Undirected,1
1476,10313,Undirected,1
1480,10313,Undirected,1
1480,10228,Undirected,1
2158,10289,Undirected,1
2139,10669,Undirected,1
2698,10358,Undirected,1
3344,10313,Undirected,1
1740,10378,Undirected,1
2885,10151,Undirected,1
1421,10750,Undirected,1
60,10118,Undirected,1
60,10120,Undirected,1
321,10200,Undirected,1
3046,10200,Undirected,1
81,10343,Undirected,1
3361,10314,Undirected,1
1219,10639,Undirected,1
1219,10607,Undirected,1
1219,10091,Undirected,1
2602,10043,Undirected,1
815,10438,Undirected,1
815,10461,Undirected,1
351,10313,Undirected,1
1871,10463,Undirected,1
1871,10047,Undirected,1
1871,10001,Undirected,1
2079,10520,Undirected,1
2079,10142,Undirected,1
2705,10142,Undirected,1
2705,10520,Undirected,1
417,10007,Undirected,1
2335,10210,Undirected,1
2335,10267,Undirected,1
2200,10203,Undirected,1
2200,10520,Undirected,1
1242,10336,Undirected,1
1327,10336,Undirected,1
2369,10041,Undirected,1
2272,10077,Undirected,1
3374,10650,Undirected,1
3374,10433,Undirected,1
3374,10086,Undirected,1
484,10650,Undirected,1
3007,10520,Undirected,1
163,10155,Undirected,1
2498,10119,Undirected,1
2498,10062,Undirected,1
543,10682,Undirected,1
543,10361,Undirected,1
543,10512,Undirected,1
543,10252,Undirected,1
543,10344,Undirected,1
3082,10228,Undirected,1
7,10639,Undirected,1
1654,10178,Undirected,1
1654,10197,Undirected,1
1654,10645,Undirected,1
1654,10717,Undirected,1
1654,10750,Undirected,1
1654,10714,Undirected,1
2632,10189,Undirected,1
2075,10278,Undirected,1
2862,10052,Undirected,1
2862,10639,Undirected,1
90,10077,Undirected,1
90,10288,Undirected,1
90,10520,Undirected,1
90,10445,Undirected,1
90,10177,Undirected,1
90,10676,Undirected,1
90,10782,Undirected,1
90,10627,Undirected,1
115,10120,Undirected,1
2466,10314,Undirected,1
2466,10332,Undirected,1
2466,10331,Undirected,1
3309,10142,Undirected,1
1947,10217,Undirected,1
1947,10378,Undirected,1
1475,10313,Undirected,1
342,10451,Undirected,1
997,10378,Undirected,1
997,10236,Undirected,1
997,10218,Undirected,1
1842,10428,Undirected,1
1842,10429,Undirected,1
1055,10241,Undirected,1
1296,10605,Undirected,1
1296,10191,Undirected,1
1296,10399,Undirected,1
1296,10065,Undirected,1
1296,10281,Undirected,1
485,10650,Undirected,1
3084,10368,Undirected,1
1767,10470,Undirected,1
1767,10446,Undirected,1
1767,10144,Undirected,1
1767,10020,Undirected,1
1767,10311,Undirected,1
1767,10433,Undirected,1
1767,10132,Undirected,1
2619,10314,Undirected,1
1466,10345,Undirected,1
1467,10165,Undirected,1
1896,10231,Undirected,1
1896,10004,Undirected,1
1896,10320,Undirected,1
1896,10232,Undirected,1
1896,10765,Undirected,1
803,10065,Undirected,1
2077,10502,Undirected,1
2077,10626,Undirected,1
2419,10313,Undirected,1
3326,10252,Undirected,1
3326,10218,Undirected,1
3326,10532,Undirected,1
1689,10714,Undirected,1
1689,10715,Undirected,1
2577,10649,Undirected,1
2577,10433,Undirected,1
2577,10650,Undirected,1
1562,10008,Undirected,1
1562,10386,Undirected,1
275,10061,Undirected,1
664,10760,Undirected,1
664,10200,Undirected,1
445,10375,Undirected,1
445,10270,Undirected,1
445,10251,Undirected,1
3298,10328,Undirected,1
1170,10092,Undirected,1
1170,10004,Undirected,1
3207,10062,Undirected,1
3207,10108,Undirected,1
3207,10061,Undirected,1
3207,10120,Undirected,1
1389,10200,Undirected,1
1389,10781,Undirected,1
1389,10561,Undirected,1
1389,10370,Undirected,1
2782,10336,Undirected,1
332,10007,Undirected,1
175,10092,Undirected,1
175,10004,Undirected,1
1693,10520,Undirected,1
1693,10599,Undirected,1
1857,10212,Undirected,1
1522,10303,Undirected,1
768,10154,Undirected,1
2950,10496,Undirected,1
263,10103,Undirected,1
702,10346,Undirected,1
702,10568,Undirected,1
702,10497,Undirected,1
702,10512,Undirected,1
702,10069,Undirected,1
3159,10087,Undirected,1
1729,10284,Undirected,1
2455,10721,Undirected,1
2352,10421,Undirected,1
2352,10287,Undirected,1
2352,10152,Undirected,1
2352,10485,Undirected,1
2352,10420,Undirected,1
93,10278,Undirected,1
93,10542,Undirected,1
93,10077,Undirected,1
93,10288,Undirected,1
93,10782,Undirected,1
93,10520,Undirected,1
590,10000,Undirected,1
590,10722,Undirected,1
590,10020,Undirected,1
590,10541,Undirected,1
590,10501,Undirected,1
590,10052,Undirected,1
590,10091,Undirected,1
590,10339,Undirected,1
590,10369,Undirected,1
590,10088,Undirected,1
590,10328,Undirected,1
2067,10738,Undirected,1
2067,10355,Undirected,1
2067,10284,Undirected,1
1762,10796,Undirected,1
2100,10092,Undirected,1
2100,10428,Undirected,1
1324,10512,Undirected,1
1324,10586,Undirected,1
3003,10650,Undirected,1
3003,10091,Undirected,1
2220,10092,Undirected,1
3071,10007,Undirected,1
3071,10092,Undirected,1
3071,10004,Undirected,1
3071,10234,Undirected,1
148,10432,Undirected,1
631,10520,Undirected,1
631,10782,Undirected,1
1768,10144,Undirected,1
1768,10446,Undirected,1
2370,10371,Undirected,1
2113,10761,Undirected,1
2722,10290,Undirected,1
1054,10313,Undirected,1
2234,10682,Undirected,1
2234,10252,Undirected,1
2234,10242,Undirected,1
1997,10007,Undirected,1
1997,10630,Undirected,1
1997,10664,Undirected,1
2464,10009,Undirected,1
3301,10378,Undirected,1
3301,10207,Undirected,1
3301,10167,Undirected,1
3301,10725,Undirected,1
3301,10296,Undirected,1
1913,10520,Undirected,1
3206,10062,Undirected,1
3206,10120,Undirected,1
3206,10110,Undirected,1
3206,10061,Undirected,1
3206,10119,Undirected,1
3127,10520,Undirected,1
2393,10378,Undirected,1
2028,10142,Undirected,1
2028,10520,Undirected,1
3064,10612,Undirected,1
757,10120,Undirected,1
2289,10714,Undirected,1
2348,10477,Undirected,1
855,10520,Undirected,1
3157,10517,Undirected,1
509,10520,Undirected,1
776,10300,Undirected,1
1570,10200,Undirected,1
1570,10199,Undirected,1
2604,10527,Undirected,1
2160,10622,Undirected,1
2160,10485,Undirected,1
2160,10420,Undirected,1
2160,10319,Undirected,1
1119,10007,Undirected,1
1455,10199,Undirected,1
1455,10200,Undirected,1
2046,10066,Undirected,1
2046,10067,Undirected,1
2496,10252,Undirected,1
2496,10361,Undirected,1
2679,10000,Undirected,1
224,10348,Undirected,1
831,10198,Undirected,1
559,10105,Undirected,1
559,10152,Undirected,1
559,10103,Undirected,1
559,10681,Undirected,1
728,10639,Undirected,1
1356,10485,Undirected,1
3155,10224,Undirected,1
2362,10495,Undirected,1
2362,10496,Undirected,1
138,10304,Undirected,1
2465,10314,Undirected,1
1345,10027,Undirected,1
2961,10313,Undirected,1
3108,10137,Undirected,1
2735,10517,Undirected,1
2735,10742,Undirected,1
796,10588,Undirected,1
796,10182,Undirected,1
796,10183,Undirected,1
796,10610,Undirected,1
796,10598,Undirected,1
796,10051,Undirected,1
796,10185,Undirected,1
3149,10284,Undirected,1
3149,10355,Undirected,1
3202,10007,Undirected,1
393,10765,Undirected,1
393,10489,Undirected,1
205,10007,Undirected,1
246,10650,Undirected,1
139,10746,Undirected,1
139,10022,Undirected,1
1777,10091,Undirected,1
1777,10638,Undirected,1
98,10622,Undirected,1
98,10101,Undirected,1
98,10103,Undirected,1
98,10522,Undirected,1
758,10282,Undirected,1
838,10120,Undirected,1
838,10118,Undirected,1
155,10378,Undirected,1
155,10207,Undirected,1
2510,10000,Undirected,1
935,10052,Undirected,1
935,10446,Undirected,1
875,10520,Undirected,1
875,10402,Undirected,1
966,10313,Undirected,1
3090,10314,Undirected,1
3090,10341,Undirected,1
168,10315,Undirected,1
168,10314,Undirected,1
2152,10524,Undirected,1
2152,10189,Undirected,1
2152,10052,Undirected,1
1073,10635,Undirected,1
2052,10646,Undirected,1
2052,10663,Undirected,1
2052,10458,Undirected,1
2052,10360,Undirected,1
46,10520,Undirected,1
1027,10509,Undirected,1
1027,10456,Undirected,1
1448,10093,Undirected,1
1448,10582,Undirected,1
1448,10387,Undirected,1
1448,10744,Undirected,1
1885,10313,Undirected,1
1885,10228,Undirected,1
167,10092,Undirected,1
663,10489,Undirected,1
663,10348,Undirected,1
2581,10062,Undirected,1
2992,10250,Undirected,1
2746,10200,Undirected,1
3319,10069,Undirected,1
3319,10068,Undirected,1
596,10078,Undirected,1
2957,10378,Undirected,1
2957,10160,Undirected,1
1036,10227,Undirected,1
1036,10065,Undirected,1
1527,10570,Undirected,1
1105,10378,Undirected,1
535,10146,Undirected,1
535,10433,Undirected,1
2841,10066,Undirected,1
2841,10753,Undirected,1
2841,10067,Undirected,1
1757,10052,Undirected,1
333,10087,Undirected,1
2820,10721,Undirected,1
3271,10622,Undirected,1
3271,10671,Undirected,1
676,10513,Undirected,1
676,10514,Undirected,1
380,10077,Undirected,1
3174,10091,Undirected,1
3174,10650,Undirected,1
3174,10433,Undirected,1
3174,10638,Undirected,1
3174,10240,Undirected,1
3174,10649,Undirected,1
2016,10750,Undirected,1
2859,10418,Undirected,1
1424,10669,Undirected,1
2639,10520,Undirected,1
3350,10459,Undirected,1
2526,10507,Undirected,1
2526,10508,Undirected,1
1378,10302,Undirected,1
1209,10314,Undirected,1
1209,10315,Undirected,1
447,10771,Undirected,1
3026,10373,Undirected,1
3026,10524,Undirected,1
3026,10592,Undirected,1
3026,10480,Undirected,1
191,10055,Undirected,1
191,10755,Undirected,1
191,10754,Undirected,1
2960,10313,Undirected,1
452,10207,Undirected,1
452,10209,Undirected,1
452,10361,Undirected,1
3058,10270,Undirected,1
2694,10025,Undirected,1
1630,10092,Undirected,1
2316,10470,Undirected,1
2316,10433,Undirected,1
2316,10520,Undirected,1
2316,10189,Undirected,1
2316,10669,Undirected,1
2316,10174,Undirected,1
2316,10762,Undirected,1
2316,10718,Undirected,1
1920,10169,Undirected,1
1920,10073,Undirected,1
1920,10736,Undirected,1
1920,10168,Undirected,1
1330,10432,Undirected,1
2548,10061,Undirected,1
2548,10120,Undirected,1
2548,10062,Undirected,1
586,10691,Undirected,1
586,10066,Undirected,1
586,10313,Undirected,1
586,10067,Undirected,1
749,10278,Undirected,1
749,10279,Undirected,1
749,10778,Undirected,1
1068,10156,Undirected,1
3358,10077,Undirected,1
3358,10520,Undirected,1
3358,10445,Undirected,1
1901,10639,Undirected,1
646,10166,Undirected,1
1952,10000,Undirected,1
1952,10457,Undirected,1
1812,10446,Undirected,1
2505,10459,Undirected,1
288,10022,Undirected,1
754,10568,Undirected,1
1159,10497,Undirected,1
1159,10568,Undirected,1
1159,10346,Undirected,1
1159,10593,Undirected,1
2048,10037,Undirected,1
2048,10760,Undirected,1
3070,10007,Undirected,1
3070,10092,Undirected,1
1435,10607,Undirected,1
1435,10461,Undirected,1
1435,10187,Undirected,1
1435,10722,Undirected,1
1435,10016,Undirected,1
1435,10418,Undirected,1
1435,10356,Undirected,1
1506,10744,Undirected,1
2098,10022,Undirected,1
2098,10460,Undirected,1
2098,10657,Undirected,1
2922,10765,Undirected,1
2733,10627,Undirected,1
2733,10509,Undirected,1
964,10212,Undirected,1
1927,10000,Undirected,1
1961,10313,Undirected,1
1961,10289,Undirected,1
2359,10079,Undirected,1
2359,10409,Undirected,1
1004,10605,Undirected,1
1004,10557,Undirected,1
2845,10286,Undirected,1
1524,10341,Undirected,1
648,10166,Undirected,1
1197,10288,Undirected,1
254,10027,Undirected,1
1335,10650,Undirected,1
1335,10240,Undirected,1
398,10484,Undirected,1
398,10139,Undirected,1
733,10605,Undirected,1
3080,10007,Undirected,1
3080,10004,Undirected,1
3080,10092,Undirected,1
3080,10516,Undirected,1
2886,10618,Undirected,1
529,10708,Undirected,1
2792,10314,Undirected,1
2792,10330,Undirected,1
1512,10087,Undirected,1
1512,10313,Undirected,1
1512,10328,Undirected,1
699,10658,Undirected,1
699,10079,Undirected,1
699,10664,Undirected,1
2830,10278,Undirected,1
2830,10060,Undirected,1
2830,10509,Undirected,1
2830,10365,Undirected,1
220,10077,Undirected,1
220,10445,Undirected,1
220,10509,Undirected,1
2662,10630,Undirected,1
3284,10227,Undirected,1
1391,10786,Undirected,1
1391,10509,Undirected,1
2256,10722,Undirected,1
3132,10735,Undirected,1
3132,10734,Undirected,1
1484,10166,Undirected,1
2667,10730,Undirected,1
2667,10083,Undirected,1
2667,10458,Undirected,1
2667,10449,Undirected,1
2667,10731,Undirected,1
2522,10288,Undirected,1
2844,10716,Undirected,1
2844,10714,Undirected,1
1226,10395,Undirected,1
1226,10240,Undirected,1
1454,10199,Undirected,1
1454,10200,Undirected,1
1714,10443,Undirected,1
1785,10509,Undirected,1
1785,10520,Undirected,1
1822,10180,Undirected,1
1822,10043,Undirected,1
1822,10184,Undirected,1
3044,10517,Undirected,1
3044,10742,Undirected,1
499,10165,Undirected,1
487,10166,Undirected,1
3144,10061,Undirected,1
3144,10062,Undirected,1
1143,10288,Undirected,1
121,10321,Undirected,1
121,10154,Undirected,1
121,10084,Undirected,1
121,10386,Undirected,1
863,10225,Undirected,1
580,10087,Undirected,1
2337,10644,Undirected,1
2839,10301,Undirected,1
2839,10622,Undirected,1
2839,10297,Undirected,1
2202,10295,Undirected,1
2202,10406,Undirected,1
2202,10114,Undirected,1
3128,10520,Undirected,1
3128,10142,Undirected,1
2276,10222,Undirected,1
2558,10227,Undirected,1
2965,10273,Undirected,1
2965,10035,Undirected,1
2965,10421,Undirected,1
2965,10034,Undirected,1
3121,10520,Undirected,1
3121,10641,Undirected,1
3121,10782,Undirected,1
778,10055,Undirected,1
1131,10287,Undirected,1
1131,10152,Undirected,1
1131,10678,Undirected,1
1657,10156,Undirected,1
309,10629,Undirected,1
1496,10577,Undirected,1
404,10696,Undirected,1
38,10657,Undirected,1
300,10076,Undirected,1
453,10691,Undirected,1
453,10313,Undirected,1
453,10290,Undirected,1
453,10578,Undirected,1
744,10248,Undirected,1
1294,10202,Undirected,1
1294,10645,Undirected,1
1294,10191,Undirected,1
1294,10400,Undirected,1
1294,10749,Undirected,1
1042,10087,Undirected,1
958,10066,Undirected,1
2182,10055,Undirected,1
2331,10207,Undirected,1
1,10514,Undirected,1
4,10627,Undirected,1
4,10382,Undirected,1
1162,10427,Undirected,1
1162,10320,Undirected,1
1988,10432,Undirected,1
1231,10092,Undirected,1
1231,10234,Undirected,1
289,10022,Undirected,1
1488,10295,Undirected,1
1488,10191,Undirected,1
1488,10195,Undirected,1
206,10189,Undirected,1
1397,10200,Undirected,1
3227,10520,Undirected,1
3233,10092,Undirected,1
1150,10368,Undirected,1
397,10313,Undirected,1
397,10393,Undirected,1
779,10605,Undirected,1
779,10227,Undirected,1
779,10191,Undirected,1
1040,10749,Undirected,1
1040,10570,Undirected,1
1658,10421,Undirected,1
1658,10485,Undirected,1
1658,10287,Undirected,1
1658,10420,Undirected,1
37,10151,Undirected,1
1361,10560,Undirected,1
1361,10109,Undirected,1
2063,10223,Undirected,1
2063,10132,Undirected,1
2057,10804,Undirected,1
2057,10621,Undirected,1
825,10738,Undirected,1
825,10355,Undirected,1
2990,10007,Undirected,1
1116,10021,Undirected,1
1116,10033,Undirected,1
142,10022,Undirected,1
2676,10638,Undirected,1
2676,10091,Undirected,1
2676,10057,Undirected,1
1500,10191,Undirected,1
2825,10386,Undirected,1
2736,10742,Undirected,1
2736,10517,Undirected,1
2736,10373,Undirected,1
2062,10705,Undirected,1
2062,10140,Undirected,1
1747,10605,Undirected,1
1747,10191,Undirected,1
1747,10065,Undirected,1
650,10628,Undirected,1
650,10459,Undirected,1
1554,10433,Undirected,1
1554,10313,Undirected,1
1132,10758,Undirected,1
1503,10167,Undirected,1
1826,10412,Undirected,1
1826,10413,Undirected,1
2400,10295,Undirected,1
908,10157,Undirected,1
908,10095,Undirected,1
2637,10200,Undirected,1
1648,10022,Undirected,1
1648,10627,Undirected,1
1648,10399,Undirected,1
1648,10605,Undirected,1
1648,10376,Undirected,1
1648,10509,Undirected,1
1648,10696,Undirected,1
1573,10199,Undirected,1
1573,10200,Undirected,1
1798,10313,Undirected,1
1798,10043,Undirected,1
3336,10421,Undirected,1
3160,10089,Undirected,1
3371,10511,Undirected,1
3371,10510,Undirected,1
3371,10512,Undirected,1
3371,10326,Undirected,1
3371,10519,Undirected,1
1151,10568,Undirected,1
2392,10650,Undirected,1
2392,10324,Undirected,1
2392,10368,Undirected,1
2392,10648,Undirected,1
2420,10200,Undirected,1
2718,10077,Undirected,1
2718,10520,Undirected,1
2718,10142,Undirected,1
1780,10092,Undirected,1
2867,10152,Undirected,1
2867,10260,Undirected,1
694,10459,Undirected,1
694,10022,Undirected,1
501,10189,Undirected,1
501,10414,Undirected,1
501,10643,Undirected,1
501,10091,Undirected,1
89,10293,Undirected,1
387,10696,Undirected,1
1523,10010,Undirected,1
1523,10140,Undirected,1
1188,10103,Undirected,1
1188,10622,Undirected,1
1188,10522,Undirected,1
1188,10101,Undirected,1
2873,10687,Undirected,1
2873,10635,Undirected,1
2712,10395,Undirected,1
3318,10241,Undirected,1
3318,10653,Undirected,1
2654,10442,Undirected,1
931,10228,Undirected,1
931,10604,Undirected,1
1251,10446,Undirected,1
1915,10759,Undirected,1
1761,10200,Undirected,1
2561,10061,Undirected,1
358,10373,Undirected,1
358,10224,Undirected,1
867,10595,Undirected,1
1126,10038,Undirected,1
1126,10037,Undirected,1
1126,10039,Undirected,1
1556,10520,Undirected,1
1556,10046,Undirected,1
2912,10527,Undirected,1
462,10300,Undirected,1
1130,10091,Undirected,1
785,10216,Undirected,1
622,10022,Undirected,1
563,10520,Undirected,1
2411,10759,Undirected,1
1680,10392,Undirected,1
2282,10286,Undirected,1
923,10165,Undirected,1
923,10247,Undirected,1
2648,10007,Undirected,1
2664,10433,Undirected,1
2664,10288,Undirected,1
818,10443,Undirected,1
818,10764,Undirected,1
818,10515,Undirected,1
818,10140,Undirected,1
818,10101,Undirected,1
1164,10568,Undirected,1
251,10777,Undirected,1
2814,10377,Undirected,1
1837,10565,Undirected,1
1837,10490,Undirected,1
1837,10053,Undirected,1
1837,10048,Undirected,1
1837,10189,Undirected,1
1837,10670,Undirected,1
2494,10520,Undirected,1
2494,10142,Undirected,1
2082,10027,Undirected,1
3384,10304,Undirected,1
3384,10308,Undirected,1
3384,10309,Undirected,1
1606,10731,Undirected,1
1606,10730,Undirected,1
1606,10729,Undirected,1
3125,10520,Undirected,1
472,10132,Undirected,1
472,10223,Undirected,1
2866,10118,Undirected,1
2866,10120,Undirected,1
274,10092,Undirected,1
2770,10158,Undirected,1
2175,10445,Undirected,1
2175,10446,Undirected,1
1018,10066,Undirected,1
1018,10067,Undirected,1
335,10443,Undirected,1
2117,10448,Undirected,1
853,10520,Undirected,1
1020,10568,Undirected,1
1015,10022,Undirected,1
1341,10117,Undirected,1
3167,10750,Undirected,1
1859,10158,Undirected,1
1859,10351,Undirected,1
3170,10520,Undirected,1
3170,10509,Undirected,1
3170,10627,Undirected,1
3170,10542,Undirected,1
1940,10000,Undirected,1
1940,10489,Undirected,1
1814,10570,Undirected,1
1814,10376,Undirected,1
1814,10644,Undirected,1
1814,10155,Undirected,1
2093,10390,Undirected,1
1462,10200,Undirected,1
111,10746,Undirected,1
2804,10595,Undirected,1
2710,10630,Undirected,1
